URL,Title,Description
https://www.coursera.org/learn/googlecloud-connect-an-app-to-a-cloud-sql-for-postgresql-instance-mhiqu?specialization=google-cloud-database-engineer,connect an app to a cloud sql for postgresql instance,"data science data analysis postgresql,kubernetes,cloud sql,"
https://www.coursera.org/learn/googlecloud-cloud-spanner-loading-data-and-performing-backups-cd0yv?specialization=google-cloud-database-engineer,cloud spanner - loading data and performing backups,"information technology data management database (dbms),dataflow,data management,google cloud platform,"
https://www.coursera.org/learn/googlecloud-deploy-a-modern-web-app-connected-to-a-cloud-spanner-instance-l4vor?specialization=google-cloud-database-engineer,deploy a modern web app connected to a cloud spanner instance,"information technology data management node.js,database (dbms),google cloud platform,"
https://www.coursera.org/learn/googlecloud-a-tour-of-google-cloud-hands-on-labs-5s3nf?specialization=google-cloud-database-engineer,a tour of google cloud hands-on labs,"information technology cloud computing cloud platforms,cloud storage,google cloud platform,"
https://www.coursera.org/learn/googlecloud-migrating-on-premises-mysql-using-a-continuous-database-migrat-hy9uq?specialization=google-cloud-database-engineer,migrating on-premises mysql using a continuous database migration service job,"information technology cloud computing database (dbms),google cloud platform,mysql,"
https://www.coursera.org/learn/googlecloud-securing-a-cloud-sql-for-postgresql-instance-16bmr?specialization=google-cloud-database-engineer,securing a cloud sql for postgresql instance,"information technology cloud computing cloud computing security,database (dbms),google cloud platform,"
https://www.coursera.org/learn/data-analytics-business?specialization=data-analytics-business,introduction to data analytics for business,"data science data analysis data model,data quality,data analysis,sql,"
https://www.coursera.org/learn/investing-fundamentals?specialization=personal-finance-fundamentals,fundamentals of investing,"personal development personal development investment fees,diversification,active vs. passive investing,risk aversion,investment,"
https://www.coursera.org/learn/verb-passives?specialization=advanced-grammar-punctuation,verb tenses and passives,"language learning learning english english grammar,grammar,perfect tenses,english language,"
https://www.coursera.org/learn/introduction-cad-cam-practical-cnc-machining?specialization=autodesk-cad-cam-manufacturing,"introduction to cad, cam, and practical cnc machining","physical science and engineering mechanical engineering manufacturing process management,computer-aided design (cad),computer-aided manufacturing,autodesk fusion 360,mechanical engineering,"
https://www.coursera.org/learn/ai-for-medical-treatment?specialization=ai-for-medicine,ai for medical treatment,"data science machine learning treatment effect estimation,machine learning interpretation,random forest,natural language entity extraction,question-answering,"
https://www.coursera.org/learn/wharton-finance?specialization=finance-quantitative-modeling-analysts,introduction to corporate finance,"business finance discounted cash flow,decision-making,corporate finance,cash flow analysis,"
https://www.coursera.org/learn/algorithmic-toolbox?specialization=data-structures-algorithms,algorithmic toolbox,"computer science algorithms dynamic programming,debugging,software testing,algorithms,computer programming,"
https://www.coursera.org/learn/regression-models?specialization=data-science-statistics-machine-learning,regression models,"data science probability and statistics model selection,generalized linear model,linear regression,regression analysis,"
https://www.coursera.org/learn/managing-network-cybersecurity?specialization=managing-cybersecurity,managing network security,"information technology security wireless security,intrusion detection system,firewall (computing),computer network,"
https://www.coursera.org/learn/bcg-uva-darden-digital-transformation?specialization=leading-modern-day-business,digital transformation,"business leadership and management technology disruption,digital trends,competitive lifecycle,digital strategy,strategic management,"
https://www.coursera.org/learn/internet-of-things-project?specialization=iot,programming for the internet of things project,"physical science and engineering electrical engineering arduino,python programming,internet of things (iot),raspberry pi,"
https://www.coursera.org/learn/twitter-linkedin-youtube-marketing?specialization=social-media-marketing-practice,"twitter, linkedin, and youtube marketing","business marketing use linkedin campaign manager to optimize b2b advertising campaigns,set up a youtube channel,use ads manager to create and optimize twitter ads,use social selling tactics to connect and engage with prospects,build a personal brand on linkedin,"
https://www.coursera.org/learn/statistical-genomics?specialization=genomic-data-science,statistics for genomic data science,"data science probability and statistics statistics,data analysis,r programming,biostatistics,"
https://www.coursera.org/learn/ibm-exploratory-data-analysis-for-machine-learning?specialization=ibm-intro-machine-learning,exploratory data analysis for machine learning,"data science machine learning artificial intelligence (ai),machine learning,feature engineering,statistical hypothesis testing,exploratory data analysis,"
https://www.coursera.org/learn/typography?specialization=graphic-design,introduction to typography,"arts and humanities music and art creativity,adobe illustrator,history,graphics,adobe indesign,"
https://www.coursera.org/learn/gestion-con-enfoque-en-riesgos-en-proyectos-de-desarrollo?specialization=especializacion-en-diseno-y-gestion-de-proyectos-de-desarrollo,gestión con enfoque en riesgos en proyectos de desarrollo,"social sciences governance and society gestión de proyectos,gestión de riesgos,análisis e identificación de riesgos,priorización de riesgos,planificación estratégica,"
https://www.coursera.org/learn/economics-and-policies-of-climate-change?specialization=climatechangeandsustainableinvesting,economics and policies of climate change,"social sciences economics understand the likely impacts on the real economy of the different courses of actions ahead of us,evaluate projects on a portfolio basis the economic attractiveness of various abatement projects,assess critically the economic desirability of different technologically feasible abatement technologies,understand the various policy approaches involved in the transition to a low carbon economy including in particular ""cap & trade"" carbon markets,"
https://www.coursera.org/learn/responsivedesign?specialization=web-design,advanced styling with responsive design,"computer science mobile and web development bootstrap (front-end framework),responsive web design,javascript,cascading style sheets (css),"
https://www.coursera.org/learn/data-warehouse-bi-building?specialization=data-warehousing,design and build a data warehouse for business intelligence implementation,"data science data analysis data warehousing,microstrategy,data warehouse,sql,"
https://www.coursera.org/learn/high-performing-teams?specialization=team-building,building high-performing teams,"business leadership and management team building,leadership,emotional intelligence,team management,"
https://www.coursera.org/learn/the-data-science-of-health-informatics?specialization=health-informatics,the data science of health informatics,"health health informatics data science,database (dbms),data analysis,health informatics,data querying,"
https://www.coursera.org/learn/business-transformation-google-cloud?specialization=organizational-change-and-culture-for-adopting-google-cloud,business transformation with google cloud,"business business strategy organizational culture,business transformation,business value,business strategy,business case analysis,"
https://www.coursera.org/learn/big-data-introduction?specialization=big-data,introduction to big data,"data science data analysis big data,apache hadoop,mapreduce,cloudera,"
https://www.coursera.org/learn/financing-startup-businesses?specialization=entrepreneurial-finance,financing for startup businesses,"business finance startup company,microsoft excel,venture capital financing,venture capital,finance,"
https://www.coursera.org/learn/value-based-care-quality-improvement-in-organizations?specialization=value-based-care,value-based care: quality improvement in organizations,"health patient care health education,value-based healthcare,quality improvement,public health,health care,"
https://www.coursera.org/learn/work-smarter-not-harder?specialization=career-success,"work smarter, not harder: time management for personal & professional productivity","business business essentials task management,management,planning,plan,"
https://www.coursera.org/learn/ui-testing?specialization=user-interface-design,evaluating user interfaces,"computer science design and product user research,heuristic evaluation,user interface design (ui design),user interface,"
https://www.coursera.org/learn/decentralized-finance-infrastructure-duke?specialization=decentralized-finance-duke,decentralized finance (defi) infrastructure,"business finance cryptography,smart contract,decentralized protocols,governance,blockchain mechanics,"
https://www.coursera.org/learn/machine-learning-algorithms-r-business-analytics?specialization=analytics,machine learning algorithms with r in business analytics,"business leadership and management clustering,regression,r programming,classification,prediction,"
https://www.coursera.org/learn/startup-valuation-methods?specialization=entrepreneurial-finance,startup valuation methods,"business finance valuation (finance),startup company,cash flow analysis,entrepreneurship,finance,"
https://www.coursera.org/learn/research-instruments-and-research-hypotheses?specialization=market-research-market-research,research instruments and research hypotheses,"business marketing refine research instruments,basic data analysis approaches,manage the development and use of different research instruments,familiarise with the elements of a research report,construct and refine measurements,"
https://www.coursera.org/learn/c-programming-getting-started?specialization=c-programming-linux,c programming: getting started - 1,"computer science software development computer programs/algorithms,computer programming,c programming,"
https://www.coursera.org/learn/planning?specialization=supply-chain-management,supply chain planning,"business business strategy forecasting,microsoft excel,planning,demand forecasting,"
https://www.coursera.org/learn/cyber-attack-countermeasures?specialization=intro-cyber-security,cyber attack countermeasures,"computer science computer security and networks cybersecurity,cryptography,public-key cryptography,"
https://www.coursera.org/learn/uva-darden-foundations-business-strategy?specialization=business-strategy,foundations of business strategy,"business business strategy capabilities analysis,business strategy,competitive position,strategic analysis,industry structure,"
https://www.coursera.org/learn/data-structures?specialization=data-structures-algorithms,data structures,"computer science algorithms binary search tree,priority queue,hash table,stack (abstract data type),list,"
https://www.coursera.org/learn/positive-psychology-applications?specialization=positivepsychology,positive psychology: applications and interventions,"health psychology character strengths and virtues,goal setting,positive psychology,savoring,"
https://www.coursera.org/learn/real-life-data-science?specialization=executive-data-science,data science in real life,"data science data analysis statistics,data science,data analysis,data management,"
https://www.coursera.org/learn/simple-regression-analysis-public-health?specialization=biostatistics-public-health,simple regression analysis in public health ,"health public health p-value,proportional hazards model,confounding,regression,"
https://www.coursera.org/learn/managing-cybersecurity-incidents-and-disasters?specialization=managing-cybersecurity,managing cybersecurity incidents and disasters,"information technology security business continuity,disaster recovery,incident response planning,"
https://www.coursera.org/learn/digital-fashion-industry?specialization=digitalfashioninnovation,digital fashion industry,"business business strategy blockchain,digital fashion design,fashion e-commerce,artificial intelligence (a.i.),3d fashion design,"
https://www.coursera.org/learn/salesforce-capstone-organization-integration?specialization=salesforce-fundamentals,salesforce capstone: organization integration,"business business essentials data management,cloud integration,data security,automation,cloud computing,"
https://www.coursera.org/learn/advanced-application-management-with-red-hat-openshift?specialization=cloud-native-development-openshift-kubernetes,advanced application management with red hat openshift,"information technology cloud computing cloud platforms,cloud applications,kubernetes,cloud computing,"
https://www.coursera.org/learn/project-planning-execution?specialization=meem-project-management,project planning and execution,"business leadership and management project planning,engineering management,budget management,risk management,project management,"
https://www.coursera.org/learn/value-based-care-introduction?specialization=value-based-care,value-based care: introduction to value-based care and the u.s. healthcare system,"health patient care quality measures,value-based healthcare,healthcare quality,patient care,health insurance,"
https://www.coursera.org/learn/patents?specialization=introduction-intellectual-property,patent law,"social sciences law innovation,business strategy,reading a patent,competition,"
https://www.coursera.org/learn/meeting-investors-goals?specialization=investment-management,meeting investors' goals,"business finance portfolio construction,investment style,cognitive bias,investment,"
https://www.coursera.org/learn/combinatorics?specialization=discrete-mathematics,combinatorics and probability,"computer science algorithms random variable,probability interpretations,probability,combinatorics,"
https://www.coursera.org/learn/big-data-graph-analytics?specialization=big-data,graph analytics for big data,"data science data analysis graph theory,neo4j,analytics,graph database,"
https://www.coursera.org/learn/presupuestos-proyecto?specialization=administracion-proyectos,la gestión de los riesgos y la administración de los cambios en el proyecto,"business leadership and management project management,risk management,microsoft project,project risk management,"
https://www.coursera.org/learn/probabilistic-models-in-nlp?specialization=natural-language-processing,natural language processing with probabilistic models,"data science machine learning word2vec,parts-of-speech tagging,n-gram language models,autocorrect,"
https://www.coursera.org/learn/robotics-flight?specialization=robotics,robotics: aerial robotics,"physical science and engineering mechanical engineering motion planning,robotics,quadcoper,matlab,"
https://www.coursera.org/learn/java-object-oriented-programming?specialization=programming-python-java,introduction to java and object-oriented programming,"computer science software development java tools,unit testing,java programming,object-oriented programming (oop),java syntax,"
https://www.coursera.org/learn/sql-data-science-capstone?specialization=learn-sql-basics-data-science,sql for data science capstone project,"data science data analysis presentation skills,data analysis,sql,creating metrics,exploratory data analysis,"
https://www.coursera.org/learn/comparing-genomes?specialization=bioinformatics,"comparing genes, proteins, and genomes (bioinformatics iii)","health health informatics bioinformatics,graph theory,bioinformatics algorithms,python programming,"
https://www.coursera.org/learn/a-blueprint-for-success-your-video-pre-production?specialization=the-art-of-visual-storytelling,a blueprint for success – your video pre-production,"personal development personal development video editing,linear editing,video production,video pre-production,"
https://www.coursera.org/learn/python-text-mining?specialization=data-science-python,applied text mining in python,"data science data analysis natural language toolkit (nltk),text mining,python programming,natural language processing,"
https://www.coursera.org/learn/gcp-fundamentals?specialization=security-google-cloud-platform,google cloud fundamentals: core infrastructure,"information technology cloud computing google compute engine,google app engine (gae),google cloud platform,cloud computing,"
https://www.coursera.org/learn/uva-darden-design-thinking-ideas-to-action?specialization=uva-darden-design-thinking,design thinking: ideas to action,"business business strategy strategic thinking,innovation,innovation management,design thinking,"
https://www.coursera.org/learn/construction-scheduling?specialization=construction-management,construction scheduling,"business business strategy schedule,linear scheduling method,program evaluation and review technique (pert),critical path method,"
https://www.coursera.org/learn/explore-core-data-concepts-microsoft-azure?specialization=microsoft-azure-dp-900-data-fundamentals,explore core data concepts in microsoft azure,"information technology data management microsoft azure,data management,data storage,data concepts,"
https://www.coursera.org/learn/financial-engineering-computationalmethods?specialization=financialengineering,computational methods in pricing and model calibration,"business finance interest rate,model calibration,product pricing,option,"
https://www.coursera.org/learn/finance-fundamentals-uci?specialization=business-introduction,fundamentals of finance,"business finance manage expense control,analyze financial statements,create a forecast,identify capital resources,effective use of labor,"
https://www.coursera.org/learn/software-product-management-capstone?specialization=product-management,software product management capstone,"computer science design and product agile software development,software product management,software project management,scrum (software development),"
https://www.coursera.org/learn/advanced-excel?specialization=pwc-analytics,data visualization with advanced excel,"data science data analysis dashboard (business),microsoft excel,data virtualization,data visualization (dataviz),"
https://www.coursera.org/learn/object-oriented-hierarchies-java?specialization=core-java,object-oriented hierarchies in java,"computer science software development recursively enumerable set,java compiler,javac,java programming,"
https://www.coursera.org/learn/developing-cloud-native-applications?specialization=ibm-cloud-application-development-foundations,developing cloud native applications,"computer science software development devops,nosql,git (software),cloud infrastructure,json,"
https://www.coursera.org/learn/digital-forensics-essentials-dfe?specialization=cybersecurity-attack-and-defense,digital forensics essentials (dfe),"computer science computer security and networks digital forensics,computer forensics,"
https://www.coursera.org/learn/convolutional-neural-networks?specialization=deep-learning,convolutional neural networks,"data science machine learning deep learning,facial recognition system,convolutional neural network,tensorflow,object detection and segmentation,"
https://www.coursera.org/learn/advanced-writing?specialization=academic-english,advanced writing,"language learning learning english essay writing,academic writing,creative writing,writing,"
https://www.coursera.org/learn/strategic-career-self-management?specialization=career-brand-management,strategic career self-management,"personal development personal development self-assessment,career development,skills management,personal strategy,job readiness,"
https://www.coursera.org/learn/capstone-fpga-design?specialization=fpga-design,fpga capstone:  building fpga projects,"physical science and engineering electrical engineering softcore processor design,programmable logic design,"
https://www.coursera.org/learn/hypothesis-testing-public-health?specialization=biostatistics-public-health,hypothesis testing in public health ,"health public health confidence interval,statistical hypothesis testing,p values,sampling,"
https://www.coursera.org/learn/magnetics-for-power-electronic-converters-v2?specialization=power-electronics,magnetics for power electronic converters,"physical science and engineering electrical engineering understand the fundamentals of magnetic components including inductors and transformers,design and optimize inductors and transformers for switched-mode power converters,analyze and model losses in magnetic components,"
https://www.coursera.org/learn/scripting-with-python-sql-for-data-engineering-duke?specialization=python-bash-sql-data-engineering-duke,scripting with python and sql for data engineering,"data science data analysis database (dbms),python programming,web scraping,mysql,sql,"
https://www.coursera.org/learn/project-management-basics?specialization=career-success,project management: the basics for success,"business leadership and management project management,communication,leadership,team management,"
https://www.coursera.org/learn/inform-speech?specialization=public-speaking,speaking to inform:  discussing complex ideas with clear explanations and dynamic slides,"personal development personal development communication,presentation,speech,public speaking,"
https://www.coursera.org/learn/copyright-law-music-business?specialization=music-business,copyright law in the music business,"business business strategy create music legally,read legal documents,leverage the copyright law to your advantage,write a co-writing agreement,"
https://www.coursera.org/learn/principles-of-computing-2?specialization=computer-fundamentals,principles of computing (part 2),"computer science software development recursion,algorithms,python programming,tree (data structure),"
https://www.coursera.org/learn/marketing-mix-capstone?specialization=marketing-mix,marketing mix implementation capstone ,"business marketing pricing,communication,product management,marketing,"
https://www.coursera.org/learn/wharton-entrepreneurship-capstone?specialization=wharton-entrepreneurship,wharton entrepreneurship capstone,"business entrepreneurship sales presentation,elevator pitch,finance,entrepreneurship,"
https://www.coursera.org/learn/data-warehouse-analytics-microsoft-azure?specialization=microsoft-azure-dp-900-data-fundamentals,modern data warehouse analytics in microsoft azure,"information technology data management data visualization software,data warehousing,analytics,microsoft azure,data visualization (dataviz),"
https://www.coursera.org/learn/ml-models-human-in-the-loop-pipelines?specialization=practical-data-science,optimize ml models and deploy human-in-the-loop pipelines,"data science machine learning human-in-the-loop pipelines,distributed model training and hyperparameter tuning,cost savings and performance improvements,a/b testing and model deployment,data labeling at scale,"
https://www.coursera.org/learn/artificial-creativity?specialization=creativity-ai,artificial creativity,"computer science design and product artificial intelligence (ai),machine learning,design thinking,business applications,computational creativity,"
https://www.coursera.org/learn/forex-trading?specialization=financial-instruments-trading-investing,forex - trading around the world,"business finance fx case study,fx trading,currency pairs,foreign exchange market (forex),monetary policy,"
https://www.coursera.org/learn/leadership-skills?specialization=inspirational-leadership,building your leadership skills,"business leadership and management confidence,communication,leadership,human resources (hr),"
https://www.coursera.org/learn/aws-cloud-technical-essentials?specialization=aws-fundamentals,aws cloud technical essentials,"information technology cloud computing aws identity and access management,networking on aws,aws management console,cloud computing,aws security,"
https://www.coursera.org/learn/algorithms-divide-conquer?specialization=algorithms,"divide and conquer, sorting and searching, and randomized algorithms","computer science algorithms algorithms,randomized algorithm,sorting algorithm,divide and conquer algorithms,"
https://www.coursera.org/learn/aromatherapy-clinical-use-essential-oils?specialization=integrative-health-and-medicine,aromatherapy: clinical use of essential oils,"health research integrative healthcare,wellbeing,patient-centered care,improved symptom management,evidence-based practice,"
https://www.coursera.org/learn/diseno-de-proyectos-de-desarrollo?specialization=especializacion-en-diseno-y-gestion-de-proyectos-de-desarrollo,diseño de proyectos de desarrollo,"social sciences governance and society sostenbilidad,gestión de proyectos,diseño de proyectos,planificación estratégica,evaluación de necesidades,"
https://www.coursera.org/learn/open-source-tools-for-data-science?specialization=data-science-fundamentals-python-sql,tools for data science,"data science data analysis data science,github,python programming,jupyter notebooks,rstudio,"
https://www.coursera.org/learn/linux-system-administration-ibm-power-systems?specialization=linux-private-cloud-administration-power-systems,linux system administration with ibm power systems,"information technology cloud computing linux,red hat enterprise linux,virtualization,ibm power systems,cloud computing,"
https://www.coursera.org/learn/gcp-fundamentals?specialization=google-cloud-database-engineer,google cloud fundamentals: core infrastructure,"information technology cloud computing google compute engine,google app engine (gae),google cloud platform,cloud computing,"
https://www.coursera.org/learn/human-resources-management-capstone?specialization=human-resource-management,human resources management capstone: hr for people managers,"business leadership and management human resources (hr),compensation analysis,performance management,"
https://www.coursera.org/learn/sensor-manufacturing-process-control?specialization=embedding-sensors-motors,sensor manufacturing and process control,"physical science and engineering electrical engineering sensor manufacturing,pid control,mems hardware,mems sensors,process control,"
https://www.coursera.org/learn/ml-regression?specialization=machine-learning,machine learning: regression,"data science machine learning linear regression,ridge regression,lasso (statistics),regression analysis,"
https://www.coursera.org/learn/gender-analytics-inclusive-analytics?specialization=gender-analytics,inclusive analytic techniques,"business business essentials business analytics,gender based analysis,qualitative and quantitative data analysis,stakeholder analysis,community engagement,"
https://www.coursera.org/learn/fusion-360-integrated-cad-cam-cae?specialization=cad-design-digital-manufacturing,autodesk fusion 360 integrated cad/cam/cae,"physical science and engineering mechanical engineering computer-aided design (cad),autodesk,3d modeling,autocad,"
https://www.coursera.org/learn/data-wrangling-analysis-abtesting?specialization=learn-sql-basics-data-science,"data wrangling, analysis and ab testing with sql","data science data analysis a/b testing,query string,data analysis,predictive analytics,sql,"
https://www.coursera.org/learn/execution-persistence-privilege-escalation-and-evasion?specialization=pythonforcybersecurity,"execution, persistence, privilege escalation and evasion","information technology security persistence,python programming,privilege escalation and evasion,cybersecurity,execution,"
https://www.coursera.org/learn/financial-statements?specialization=accounting-fundamentals,understanding financial statements: company position,"business business essentials accounting,financial statement,balance sheet,accounting terminology,"
https://www.coursera.org/learn/excel-power-tools?specialization=excel-data-analytics-visualization,excel power tools for data analysis,"business business essentials microsoft excel,data analysis,big data,data visualization (dataviz),power bi,"
https://www.coursera.org/learn/introduction-software-testing?specialization=software-testing-automation,introduction to software testing,"computer science software development writing test plans,writing defect reports,understanding of testing theory,writing tests,testing vocabulary,"
https://www.coursera.org/learn/everyday-excel-part-1?specialization=everyday-excel,"everyday excel, part 1","computer science design and product data management,spreadsheet,microsoft excel,problem solving,real world,"
https://www.coursera.org/learn/designing-organization?specialization=business-value-project-management,designing the organization,"business leadership and management organizational structure,knowledge of general business functions,organization design,organizational theory,strategic management,"
https://www.coursera.org/learn/developing-a-google-sre-culture?specialization=organizational-change-and-culture-for-adopting-google-cloud,developing a google sre culture,"business leadership and management sre culture,business value,organizational culture,"
https://www.coursera.org/learn/project-management-capstone?specialization=project-management,project management project,"business business essentials schedule,project management,risk management,budget,"
https://www.coursera.org/learn/wharton-entrepreneurship-financing-profitabilty?specialization=wharton-entrepreneurship,entrepreneurship 4: financing and profitability,"business entrepreneurship venture capital,exit strategy,finance,entrepreneurship,"
https://www.coursera.org/learn/custom-models-layers-loss-functions-with-tensorflow?specialization=tensorflow-advanced-techniques,"custom models, layers, and loss functions with tensorflow","data science machine learning functional api,custom layers,custom and exotic models with functional api,custom loss functions,"
https://www.coursera.org/learn/ai?specialization=advanced-data-science-ibm,applied ai with deeplearning,"data science machine learning machine learning,deep learning,long short-term memory (istm),apache spark,"
https://www.coursera.org/learn/a-technical-leaders-qualities-and-effectiveness?specialization=principles-of-leadership-leading-technical-teams,a technical leader's qualities and effectiveness,"personal development personal development collaboration,managing stakeholders,resilience,relationships,negotiation,"
https://www.coursera.org/learn/biostatistics-2?specialization=advanced-statistics-data-science,mathematical biostatistics boot camp 2,"data science probability and statistics statistics,statistical hypothesis testing,biostatistics,"
https://www.coursera.org/learn/build-better-generative-adversarial-networks-gans?specialization=generative-adversarial-networks-gans,build better generative adversarial networks (gans),"data science machine learning bias in gans,stylegans,pros and cons of gans,gans alternatives,gan evaluation,"
https://www.coursera.org/learn/ml-classification?specialization=machine-learning,machine learning: classification,"data science machine learning logistic regression,statistical classification,classification algorithms,decision tree,"
https://www.coursera.org/learn/leading-teams-building-effective-team-cultures?specialization=strategic-leadership,leading teams: building effective team cultures,"business leadership and management develop team culture,navigate growth and change in teams,create space for deib,facilitate psychological safety,manage motivation and engagement,"
https://www.coursera.org/learn/career-fitness?specialization=career-brand-management,career self-management advanced certification,"personal development personal development skills management,strategy,personal development,personal branding,competence (human resources),"
https://www.coursera.org/learn/brand-new-brand?specialization=graphic-design,brand new brand,"arts and humanities music and art adobe photoshop,adobe indesign,graphics,color theory,"
https://www.coursera.org/learn/managing-organization?specialization=business-value-project-management,managing the organization,"business leadership and management organizational culture,ethics,decision-making,strategic leadership,organizational change,"
https://www.coursera.org/learn/critical-thinking-skills-for-professionals?specialization=professional-skills-for-the-workplace,critical thinking skills for the professional,"business business essentials critical thinking,decision-making,problem solving,brainstorming,"
https://www.coursera.org/learn/social-media-digital-marketing-fundamentals?specialization=social-media-marketing-practice,social media and digital marketing fundamentals,"business marketing digital transformation,digital marketing,social media marketing,content marketing,digital strategy,"
https://www.coursera.org/learn/scala-functional-programming?specialization=scala,functional programming principles in scala,"computer science software development scala programming,recursion,functional programming,immutable data types,higher-order function,"
https://www.coursera.org/learn/introduction-to-cloud?specialization=it-cloud-fundamentals,introduction to cloud computing,"information technology cloud computing cloud native,devops,iaas paas saas,hybrid multicloud,cloud computing,"
https://www.coursera.org/learn/patient-safety-measurement?specialization=patient-safety,measuring the success of a patient safety or quality improvement project (patient safety vi),"health healthcare management data analysis,performance measurement,project evaluation,"
https://www.coursera.org/learn/financial-accounting-advanced?specialization=business-data-management-communication,financial accounting: advanced topics,"business finance cash flow,financial accounting,cash flow statement,financial statement,"
https://www.coursera.org/learn/immunology-immune-system-and-infectious-diseases?specialization=immunology-the-immune-system-and-its-failures,immunology: immune system and infectious diseases,"health basic science immunology,tumour immunity,autoimmunity,infectious diseases,"
https://www.coursera.org/learn/publicspeakingandpresentations?specialization=communicationforeveryone,public speaking and presentations ,"personal development personal development responding with an elevator pitch,preparing an informative lecture,delivering a persuasive speech,engaging others with storytelling,"
https://www.coursera.org/learn/uva-darden-design-thinking-innovation?specialization=leading-modern-day-business,design thinking for innovation,"business business strategy strategic thinking,design thinking,innovation management,design management,innovation,"
https://www.coursera.org/learn/supervised-machine-learning-classification?specialization=ibm-intro-machine-learning, supervised machine learning: classification,"data science machine learning decision tree,ensemble learning,classification algorithms,supervised learning,machine learning (ml) algorithms,"
https://www.coursera.org/learn/powerpoint-presentations?specialization=pwc-analytics,effective business presentations with powerpoint,"business business essentials data analysis,communication,presentation design,presentation,"
https://www.coursera.org/learn/python-project-for-data-science?specialization=data-science-fundamentals-python-sql,python project for data science,"data science data analysis data science,python programming,data analysis,pandas,jupyter notebooks,"
https://www.coursera.org/learn/introduction-to-management-consulting?specialization=managementconsulting,introduction to management consulting,"business business strategy business case,business analytics,management consulting,problem solving,consulting,"
https://www.coursera.org/learn/firm-level-economics?specialization=managerial-economics-business-analysis,firm level economics: consumer and producer behavior,"business finance economics,consumer behaviour,supply and demand,cost,"
https://www.coursera.org/learn/designing-organization?specialization=strategic-leadership,designing the organization,"business leadership and management organizational structure,knowledge of general business functions,organization design,organizational theory,strategic management,"
https://www.coursera.org/learn/python-programming-intro?specialization=programming-python-java,introduction to python programming,"computer science software development python tools,python syntax and semantics,programming principles,python programming,computer programming,"
https://www.coursera.org/learn/image-segmentation?specialization=image-processing,"image segmentation, filtering, and region analysis","physical science and engineering electrical engineering image processing,image segmentation,region analysis,image filtering,"
https://www.coursera.org/learn/build-data-science-team?specialization=executive-data-science,building a data science team,"data science data analysis team building,data science,management,team management,"
https://www.coursera.org/learn/excel-vba-for-creative-problem-solving-part-1?specialization=excel-vba-creative-problem-solving,"excel/vba for creative problem solving, part 1","computer science algorithms microsoft excel vba,computer programming,problem solving,debugging,"
https://www.coursera.org/learn/art-of-negotiation?specialization=career-success,the art of negotiation,"business business essentials win-win game,negotiation,planning,principled negotiation,"
https://www.coursera.org/learn/positive-psychology-project?specialization=positivepsychology,positive psychology specialization project: design your life for well-being,"health psychology character strengths and virtues,flourishing,positive psychology,personal development,"
https://www.coursera.org/learn/project-risk-management?specialization=project-management-success,managing project risks and changes,"business leadership and management project management,change control,risk management,change management,"
https://www.coursera.org/learn/renewable-energy-projects?specialization=renewable-energy,renewable energy projects,"physical science and engineering environmental science and sustainability renewable energy,project execution,project operations,project feasibility,project management,"
https://www.coursera.org/learn/multiple-regression-analysis-public-health?specialization=biostatistics-public-health,multiple regression analysis in public health ,"health health informatics effect modifcation,proportional hazards model,regression analysis,spline approach,"
https://www.coursera.org/learn/exploratory-data-analysis?specialization=data-science-foundations-r,exploratory data analysis,"data science data analysis cluster analysis,ggplot2,r programming,exploratory data analysis,"
https://www.coursera.org/learn/decision-making-art-and-science?specialization=strategic-leadership-impact-change-decision-making,decision-making: blending art & science,"business leadership and management decision-making,management,strategic leadership,learning how to learn,leadership development,"
https://www.coursera.org/learn/django-build-web-apps?specialization=django,building web applications in django,"computer science mobile and web development django template language,get & post,object-oriented programming (oop),cross-site scripting forgery (csrf),django (web framework),"
https://www.coursera.org/learn/wharton-operations-analytics?specialization=business-analytics,operations analytics,"business business strategy simulation,mathematical optimization,solver,decision tree,"
https://www.coursera.org/learn/java-programming-recommender?specialization=java-programming,java programming: build a recommendation system,"computer science software development data structure,interfaces,software design,java programming,"
https://www.coursera.org/learn/healthcare-organizations-health-system?specialization=healthcare-organization-operations,healthcare organizations and the health system,"health healthcare management pharmacy healthcare organization operations,public health and wellness healthcare organization operations,medical healthcare organization operations,healthcare administration,dental healthcare organization operations,"
https://www.coursera.org/learn/introduction-supply-chain-finance-blockchain-technology?specialization=supply-chain-finance-and-blockchain-technology,introduction to supply chain finance & blockchain technology,"business business strategy blockchain technology implementation,foreign currency risk management,accounts receivable management,accounts payable management,trade finance management,"
https://www.coursera.org/learn/rpa-basics-and-introduction-to-uipath?specialization=roboticprocessautomation,rpa basics and introduction to uipath,"computer science software development uipath,studio,automation,workflow,rpa,"
https://www.coursera.org/learn/symptom-management-in-palliative-care?specialization=palliative-care-always,symptom management in palliative care,"health patient care symptom management,communication,patient-centered care,symptom assessment,"
https://www.coursera.org/learn/user-research?specialization=interaction-design,user experience: research & prototyping,"computer science design and product user research,persona (user experience),user experience (ux),human–computer interaction,"
https://www.coursera.org/learn/executive-data-science-capstone?specialization=executive-data-science,executive data science capstone,"business leadership and management data science,data analysis,management,data management,"
https://www.coursera.org/learn/data-science-methodology?specialization=introduction-data-science,data science methodology,"data science data analysis data science,methodology,crisp-dm,data analysis,data mining,"
